custom_site_id,lon,lat,value
66jcgz72,-70.49473,-33.40243,0.0756475031375885
66jcgzr0,-70.48935,-33.40249,0.08291897177696228
66jd13nx,-70.95144,-33.39158,-0.39355500414967537
66jd194x,-70.94607,-33.39166,-0.3915213383734226
66jd19nx,-70.9407,-33.39174,-0.3914933577179909
66jd1c4q,-70.93532,-33.39183,-0.3901567868888378
66jd1cnq,-70.92995,-33.39191,-0.3720414936542511
66jd414m,-70.92458,-33.392,-0.3740100115537643
66jd41nj,-70.9192,-33.39208,-0.3727013505995274
66jd434h,-70.91383,-33.39216,-0.3669331967830658
66jd43nh,-70.90846,-33.39225,-0.3808670565485955
66jd491g,-70.90308,-33.39233,-0.3822221606969834
66jd49jg,-70.89771,-33.39241,-0.38595330715179443
66jd4c1f,-70.89234,-33.39249,-0.38488975539803505
66jd4cjd,-70.88696,-33.39257,-0.3758519552648068
66jd5119,-70.88159,-33.39266,-0.3669442422688008
66jd51j9,-70.87622,-33.39274,-0.3015564903616905
66jd5312,-70.87084,-33.39282,-0.28987649828195583
66jd53j2,-70.86547,-33.3929,-0.2825319841504097
66jd58cp,-70.8601,-33.39298,-0.2861995100975036
66jd58vp,-70.85472,-33.39306,-0.3021280020475388
66jd5bcn,-70.84935,-33.39314,-0.2775394916534423
66jd5buy,-70.84397,-33.39322,-0.3485754877328873
66jdh0bv,-70.8386,-33.3933,-0.33873747289180767
66jdh0uv,-70.83323,-33.39338,-0.3420439809560776
66jdh2bs,-70.82785,-33.39346,-0.32744602113962173
66jdh2us,-70.82248,-33.39354,-0.3162209913134575
66jdh8bs,-70.81711,-33.39362,-0.32430801540613174
66jdh8u7,-70.81173,-33.3937,-0.3193885013461113
66jdhbb7,-70.80636,-33.39377,-0.30708701163530355
66jdhbu6,-70.80098,-33.39385,-0.28688549995422363
66jdj0b4,-70.79561,-33.39393,-0.2423449903726578
66jdj0u1,-70.79024,-33.39401,-0.2501535043120385
66jdj2b1,-70.78486,-33.39408,-0.2563035115599633
66jdj2gb,-70.77949,-33.39416,-0.24635949730873108
66jdj2zb,-70.77412,-33.39424,-0.2463000044226647
66jdj8ez,-70.76874,-33.39432,-0.2447099909186363
66jdj8xx,-70.76337,-33.39439,-0.2423489913344383
66jdjbex,-70.75799,-33.39447,-0.2316325157880783
66jdjbxw,-70.75262,-33.39454,-0.2361555099487305
66jdn0eq,-70.74725,-33.39462,-0.22917050123214722
66jdn0xm,-70.74187,-33.3947,-0.2944834902882576
66jdn2em,-70.7365,-33.39477,-0.3168815150856972
66jdn2xh,-70.73112,-33.39485,-0.32105550915002823
66jdn8eh,-70.72575,-33.39492,-0.3398534804582597
66jdn8wu,-70.72038,-33.395,-0.31426000595092773
66jdnbdg,-70.715,-33.39507,-0.3140764981508255
66jdnbwg,-70.70963,-33.39514,-0.3141320124268532
66jdp0dd,-70.70425,-33.39522,-0.2775065004825592
66jdp0wd,-70.69888,-33.39529,-0.1973885148763656
66jdp2d9,-70.69351,-33.39537,-0.1870419979095459
66jdp2w3,-70.68813,-33.39544,-0.18363849818706512
66jdp8d3,-70.68276,-33.39551,-0.14449800550937653
66jdp8w2,-70.67738,-33.39558,-0.1470834761857986
66jdpbd0,-70.67201,-33.39566,-0.1434795260429383
66jdpbqp,-70.66664,-33.39573,-0.1342380046844483
66jf006p,-70.66126,-33.3958,-0.14604850113391882
66jf00my,-70.65589,-33.39587,-0.11590300500392914
66jf023y,-70.65051,-33.39594,-0.1189349889755249
66jf02my,-70.64514,-33.39602,-0.12401299178600311
66jf083t,-70.63976,-33.39609,-0.10620099306106573
66jf08mt,-70.63439,-33.39616,-0.0860154926776886
66jf0b3s,-70.62901,-33.39623,-0.06215047836303711
66jf0bmk,-70.62364,-33.3963,-0.06705750524997717
66jf103k,-70.61826,-33.39637,-0.0635479986667633
66jf10m7,-70.61289,-33.39644,-0.18236999213695532
66jf1235,-70.60752,-33.39651,-0.16021700203418732
66jf12m4,-70.60214,-33.39658,-0.09862251579761505
66jf1834,-70.59677,-33.39665,-0.05166099965572363
66jf18kf,-70.59139,-33.39672,-0.0414004921913147
66jf1b2c,-70.58602,-33.39679,-0.018183991312980707
66jf1bk9,-70.58064,-33.39686,-0.01997551321983343
66jf4028,-70.57527,-33.39692,0.015009492635726929
66jf40k8,-70.5699,-33.39699,0.00786900520324707
66jf4222,-70.56452,-33.39706,0.027902990579605103
66jf42hr,-70.55915,-33.39713,0.053098976612091064
66jf480r,-70.55377,-33.3972,0.03306451439857483
66jf48hn,-70.5484,-33.39726,0.05704498291015625
66jf4b0n,-70.54302,-33.39733,0.08269503712654114
66jf4bhn,-70.53765,-33.3974,0.15669599175453186
66jf4bpv,-70.53227,-33.39746,0.1597755253314972
66jf505v,-70.5269,-33.39753,0.1544950008392334
66jf50pu,-70.52152,-33.39759,0.16392597556114197
66jf525s,-70.51615,-33.39766,0.1475679874420166
66jf52ps,-70.51077,-33.39773,0.16037148237228394
66jf585e,-70.5054,-33.39779,0.1720445156097412
66jf58p7,-70.50002,-33.39786,0.2172475159168244
66jf5b57,-70.49465,-33.39792,0.0823889970779419
66jf5bp6,-70.48927,-33.39799,0.06499151885509497
66jd16nf,-70.95134,-33.38707,-0.4094089530408383
66jd1d49,-70.94597,-33.38715,-0.3901854492723942
66jd1dn9,-70.9406,-33.38724,-0.3894118107855321
66jd1f48,-70.93522,-33.38732,-0.3881497941911221
66jd1fn2,-70.92985,-33.38741,-0.373763456940651
66jd41fr,-70.92448,-33.38749,-0.3942302390933037
66jd41yr,-70.9191,-33.38757,-0.38532629981637
66jd43fn,-70.91373,-33.38766,-0.3729514479637146
66jd43yn,-70.90836,-33.38774,-0.3660940490663051
66jd49fj,-70.90298,-33.38782,-0.3657193146646023
66jd49vv,-70.89761,-33.3879,-0.38325895369052887
66jd4ccu,-70.89224,-33.38798,-0.3812422454357148
66jd4cvu,-70.88686,-33.38807,-0.4000377021729946
66jd51ce,-70.88149,-33.38815,-0.3682363517582416
66jd51ve,-70.87612,-33.38823,-0.2994889989495278
66jd53cd,-70.87074,-33.38831,-0.2908320054411888
66jd53v6,-70.86537,-33.38839,-0.28989551216363907
66jd59c6,-70.86,-33.38847,-0.30183549970388424
66jd59v1,-70.85463,-33.38855,-0.2933725118637085
66jd5cc1,-70.84925,-33.38863,-0.2842604964971543
66jd5cv0,-70.84388,-33.38871,-0.29217199236154556
66jdh1bb,-70.83851,-33.38879,-0.35048600286245346
66jdh1sz,-70.83313,-33.38887,-0.33562948554754257
66jdh38z,-70.82776,-33.38895,-0.33100049197673803
66jdh3sw,-70.82239,-33.38903,-0.3208650276064874
66jdh98w,-70.81701,-33.38911,-0.3281099870800972
66jdh9st,-70.81164,-33.38919,-0.31495149433612823
66jdhc8m,-70.80626,-33.38927,-0.32030152529478073
66jdhcsk,-70.80089,-33.38934,-0.28998450189828884
66jdj18k,-70.79552,-33.38942,-0.241769015789032
66jdj1sh,-70.79014,-33.3895,-0.25331851094961166
66jdj385,-70.78477,-33.38958,-0.2547510042786598
66jdj3s5,-70.7794,-33.38965,-0.2547465115785599
66jdj3xf,-70.77402,-33.38973,-0.2425995096564293
66jdj9ef,-70.76865,-33.38981,-0.25459498912096035
66jdj9xc,-70.76328,-33.38988,-0.2418380081653595
66jdjce9,-70.7579,-33.38996,-0.2354165017604828
66jdjcx8,-70.75253,-33.39004,-0.2469845041632653
66jdn1e2,-70.74716,-33.39011,-0.325272485613823
66jdn1x2,-70.74178,-33.39019,-0.3139364868402481
66jdn37r,-70.73641,-33.39026,-0.3200714886188507
66jdn3rp,-70.73104,-33.39034,-0.3191194906830787
66jdn97n,-70.72566,-33.39041,-0.33783598244190216
66jdn9rn,-70.72029,-33.39049,-0.3157184943556786
66jdnc6v,-70.71491,-33.39056,-0.3328304886817932
66jdncqv,-70.70954,-33.39064,-0.3144844993948937
66jdp16v,-70.70417,-33.39071,-0.2992765009403229
66jdp1qs,-70.69879,-33.39078,-0.1946904957294464
66jdp36s,-70.69342,-33.39086,-0.17588800191879267
66jdp3qe,-70.68804,-33.39093,-0.17370299994945526
66jdp967,-70.68267,-33.391,-0.1699949949979782
66jdp9q6,-70.6773,-33.39108,-0.16174697875976568
66jdpc66,-70.67192,-33.39115,-0.14298148453235632
66jdpcq4,-70.66655,-33.39122,-0.1529974788427353
66jf0161,-70.66117,-33.39129,-0.1260020136833191
66jf01q1,-70.6558,-33.39137,-0.1131689846515655
66jf033b,-70.65043,-33.39144,-0.1199630051851272
66jf03mb,-70.64505,-33.39151,-0.10381650924682612
66jf091z,-70.63968,-33.39158,-0.09199850261211401
66jf09jx,-70.6343,-33.39165,-0.0791344940662384
66jf0c1x,-70.62893,-33.39172,-0.08187100291252142
66jf0cjq,-70.62356,-33.39179,-0.07495100796222687
66jf111q,-70.61818,-33.39186,-0.05354249477386469
66jf11jm,-70.61281,-33.39193,-0.06789499521255499
66jf131j,-70.60743,-33.392,-0.1665794849395752
66jf13jj,-70.60206,-33.39207,-0.13338898122310644
66jf191h,-70.59668,-33.39214,-0.039844527840614374
66jf19hu,-70.59131,-33.39221,-0.020695507526397705
66jf1c0g,-70.58594,-33.39228,-0.0188874751329422
66jf1chg,-70.58056,-33.39235,-0.014661520719528198
66jf410e,-70.57519,-33.39242,0.017866015434265137
66jf41hd,-70.56981,-33.39248,0.01917552947998047
66jf430d,-70.56444,-33.39255,0.04803803563117981
66jf43h3,-70.55906,-33.39262,0.055914491415023804
66jf4903,-70.55369,-33.39269,0.05983799695968628
66jf49h3,-70.54832,-33.39275,0.051095008850097656
66jf4c00,-70.54294,-33.39282,0.07098650932312012
